question,answer
What is the ICAO code for Teruel Airport?,LETL
What is the ICAO code for Mulu Airport?,WBMU
What is the ICAO code for Kédougou Airport?,GOTK
What is the ICAO code for Port-de-Paix Airport?,MTPX
What is the ICAO code for Petit Jean Park Airport?,KMPJ
What is the ICAO code for Millington Regional Jetport?,KNQA
What is the ICAO code for Alberto Alcolumbre International Airport?,SBMQ
What is the ICAO code for Mwadui Airport?,HTMD
What is the ICAO code for Vologda Airport?,ULWW
What is the ICAO code for Mtwara Airport?,HTMT
What is the ICAO code for Jorge Newbery Airpark?,SABE
What is the ICAO code for Mandera Airport?,HKMA
What is the ICAO code for Gage Airport?,KGAG
What is the ICAO code for Manakara Airport?,FMSK
What is the ICAO code for Tehuacán Airport?,MMHC
What is the ICAO code for Wapenamanda Airport?,AYWD
What is the ICAO code for Northeast Philadelphia Airport?,KPNE
What is the ICAO code for Roanoke–Blacksburg Regional Airport?,KROA
What is the ICAO code for Lee Airport?,KANP
What is the ICAO code for Culberson County Airport?,KVHN
What is the ICAO code for Antwerp International Airport?,EBAW
What is the ICAO code for Sardar Vallabhbhai Patel International Airport?,VAAH
What is the ICAO code for Gulu Airport?,HUGU
What is the ICAO code for Toliara Airport?,FMST
What is the ICAO code for Masindi Airport?,HUMI
What is the ICAO code for Aransas County Airport?,KRKP
What is the ICAO code for Mizan Teferi Airport?,HAMT
What is the ICAO code for Fangatau Airport?,NTGB
What is the ICAO code for Yuendumu Airport?,YYND
What is the ICAO code for Guaratinguetá Airport?,SBGW
What is the ICAO code for Guanare Airport?,SVGU
What is the ICAO code for Z. M. Jack Stell Field?,KCRT
What is the ICAO code for Gewoia Airport?,AYGC
What is the ICAO code for Enid Woodring Regional Airport?,KWDG
What is the ICAO code for Fort Bridger Airport?,KFBR
What is the ICAO code for Mora–Siljan Airport?,ESKM
What is the ICAO code for Prince Abdul Majeed bin Abdulaziz Domestic Airport?,OEAO
What is the ICAO code for Monseñor Óscar Arnulfo Romero International Airport?,MSLP
What is the ICAO code for Gilgit Airport?,OPGT
What is the ICAO code for Lubbock Preston Smith International Airport?,KLBB
What is the ICAO code for Ixtepec Airport?,MMIT
What is the ICAO code for Caldas Novas Airport?,SWKN
What is the ICAO code for Lankaran International Airport?,UBBL
What is the ICAO code for St. Catharines/Niagara District Airport?,CYSN
What is the ICAO code for Supadio Airport?,WIOO
What is the ICAO code for Hong Kong International Airport?,VHHH
What is the ICAO code for Cuamba Airport?,FQCB
What is the ICAO code for Kalmar Airport?,ESMQ
What is the ICAO code for Dazhou Jinya Airport?,ZUDA
What is the ICAO code for Mattala Rajapaksa International Airport?,VCRI
What is the ICAO code for Menongue Airport?,FNME
What is the ICAO code for Miramichi Airport?,CYCH
What is the ICAO code for Minami-Daito Airport?,ROMD
What is the ICAO code for Gaggal Airport?,VIGG
What is the ICAO code for Zaporizhzhia International Airport?,UKDE
What is the ICAO code for Victoria International Airport?,CYYJ
What is the ICAO code for Dera Ghazi Khan International Airport?,OPDG
What is the ICAO code for Henry E. Rohlsen Airport?,TISX
What is the ICAO code for Piloto Civil Norberto Fernández International Airport?,SAWG
What is the ICAO code for Victoria Regional Airport?,KVCT
What is the ICAO code for Sohar Airport?,OOSH
What is the ICAO code for Soalala Airport?,FMNO
What is the ICAO code for Almenara Airport?,SNAR
What is the ICAO code for Tindouf Airport?,DAOF
What is the ICAO code for Weerawila Airport?,VCCW
What is the ICAO code for Kayes Airport?,GAKY
What is the ICAO code for Hornafjörður Airport?,BIHN
What is the ICAO code for Nanchang Changbei International Airport?,ZSCN
What is the ICAO code for Albina Airstrip?,SMBN
What is the ICAO code for Afonso Pena International Airport?,SBCT
What is the ICAO code for Golfito Airport?,MRGF
What is the ICAO code for Pukapuka Island Airport?,NCPK
What is the ICAO code for Osborne Mine Airport?,YOSB
What is the ICAO code for Mangole Airport?,WAPE
What is the ICAO code for Takoradi Airport?,DGTK
What is the ICAO code for Río Frío Airport?,MRRF
What is the ICAO code for Wonju Airport?,RKNW
What is the ICAO code for Placerville Airport?,KPVF
What is the ICAO code for Ouagadougou Airport?,DFFD
What is the ICAO code for Malelane Airport?,FAMN
What is the ICAO code for Ust-Ilimsk Airport?,UIBS
What is the ICAO code for Baglung Airport?,VNBL
What is the ICAO code for Hermiston Municipal Airport?,KHRI
What is the ICAO code for South Galway Airport?,YSGW
What is the ICAO code for Astoria Regional Airport?,KAST
What is the ICAO code for Los Cabos International Airport?,MMSD
What is the ICAO code for Candala Airport?,HCMC
What is the ICAO code for RAF Akrotiri?,LCRA
What is the ICAO code for Curuzú Cuatiá Airport?,SATU
What is the ICAO code for Cascade Locks State Airport?,KCZK
What is the ICAO code for Conakry International Airport?,GUCY
What is the ICAO code for Cape May Airport?,KWWD
What is the ICAO code for Streaky Bay Airport?,YKBY
What is the ICAO code for Houma–Terrebonne Airport?,KHUM
What is the ICAO code for Pukarua Airport?,NTGQ
What is the ICAO code for Bergerac Dordogne Périgord Airport?,LFBE
What is the ICAO code for Kasos Island Public Airport?,LGKS
What is the ICAO code for Bosset Airport?,AYET
What is the ICAO code for Kirakira Airport?,AGGK
What is the ICAO code for Richard Toll Airport?,GOSR
What is the ICAO code for Wa Airport?,DGLW
What is the ICAO code for Vigo–Peinador Airport?,LEVX
What is the ICAO code for Fukue Airport?,RJFE
What is the ICAO code for Ruby Airport?,PARY
What is the ICAO code for Bornholm Airport?,EKRN
What is the ICAO code for Benson Municipal Airport?,KBBB
What is the ICAO code for Yantai Penglai International Airport?,ZSYT
What is the ICAO code for Birsa Munda Airport?,VERC
What is the ICAO code for Abéché Airport?,FTTC
What is the ICAO code for Lismore Airport?,YLIS
What is the ICAO code for Vilyuysk Airport?,UENW
What is the ICAO code for Kaduna Airport?,DNKA
What is the ICAO code for Ken Jones Aerodrome?,MKKJ
What is the ICAO code for Summit Airport?,PAST
What is the ICAO code for Brampton Island Airport?,YBPI
What is the ICAO code for Adak Airport?,PADK
What is the ICAO code for Güiria Airport?,SVGI
What is the ICAO code for Garfield County Regional Airport?,KRIL
What is the ICAO code for Elizabethtown Regional Airport?,KEKX
What is the ICAO code for Kerteh Airport?,WMKE
What is the ICAO code for Kozani National Airport?,LGKZ
What is the ICAO code for Dharavandhoo Airport?,VRMD
What is the ICAO code for Carrillo Airport?,MRCR
What is the ICAO code for Kamphaeng Saen Airport?,VTBK
What is the ICAO code for Shenandoah Valley Regional Airport?,KSHD
What is the ICAO code for Ranai Airport?,WION
What is the ICAO code for Dillon County Airport?,KDLC
What is the ICAO code for Bokeo International Airport?,VLBK
What is the ICAO code for Raduzhny Airport?,USNR
What is the ICAO code for Presidente Prudente Airport?,SBDN
What is the ICAO code for Juist Airport?,EDWJ
What is the ICAO code for Yanji Chaoyangchuan Airport?,ZYYJ
What is the ICAO code for Montgomery Field Airport?,KMYF
What is the ICAO code for La Ronge  Airport?,CYVC
What is the ICAO code for Turku Airport?,EFTU
What is the ICAO code for Show Low Regional Airport?,KSOW
What is the ICAO code for Kapalua Airport?,PHJH
What is the ICAO code for Capitán Fuentes Martínez Airport?,SCFM
What is the ICAO code for Depati Parbo Airport?,WIPH
What is the ICAO code for Kagoshima Airport?,RJFK
What is the ICAO code for Lampang Airport?,VTCL
What is the ICAO code for William T. Piper Memorial Airport?,KLHV
What is the ICAO code for Flin Flon Airport?,CYFO
What is the ICAO code for Stevens Point Municipal Airport?,KSTE
What is the ICAO code for Billy Mitchell Airport?,KHSE
What is the ICAO code for Chungrebu Airport?,AYCB
What is the ICAO code for Mokuti Lodge Airport?,FYMO
What is the ICAO code for Leoš Janáček Airport Ostrava?,LKMT
What is the ICAO code for Bonriki International Airport?,NGTA
What is the ICAO code for Middlemount Airport?,YMMU
What is the ICAO code for Crooked Creek Airport?,PACJ
What is the ICAO code for Narrandera Airport?,YNAR
What is the ICAO code for San Rafael Airport?,SVTC
What is the ICAO code for Moruya Airport?,YMRY
What is the ICAO code for Brookings Regional Airport?,KBKX
What is the ICAO code for Eduardo Gomes International Airport?,SBEG
What is the ICAO code for Papa Westray Airport?,EGEP
What is the ICAO code for Bahawalpur Airport?,OPBW
What is the ICAO code for Delta Downs Airport?,YDLT
What is the ICAO code for Banning Municipal Airport?,KBNG
What is the ICAO code for Pattani Airport?,VTSK
What is the ICAO code for Oki Airport?,RJNO
What is the ICAO code for Angel Fire Airport?,KAXX
What is the ICAO code for Masirah Air Base?,OOMA
What is the ICAO code for Region of Waterloo International Airport?,CYKF
What is the ICAO code for Okhotsk Airport?,UHOO
What is the ICAO code for Siirt Airport?,LTCL
What is the ICAO code for Foshan Shadi Airport?,ZGFS
What is the ICAO code for Lanai Airport?,PHNY
What is the ICAO code for Mullewa Airport?,YMWA
What is the ICAO code for Denver International Airport?,KDEN
What is the ICAO code for Yam Island Airport?,YYMI
What is the ICAO code for Limoges – Bellegarde Airport?,LFBL
What is the ICAO code for Norman's Cay Airport?,MYEN
What is the ICAO code for Atarot Airport?,OJJR
What is the ICAO code for Killeen Regional Airport/Robert Gray Army Airfield?,KGRK
What is the ICAO code for Egilsstaðir Airport?,BIEG
What is the ICAO code for Fort Simpson Airport?,CYFS
What is the ICAO code for Avon Park Executive Airport?,KAVO
What is the ICAO code for Los Chiles Airport?,MRLC
What is the ICAO code for Lake Simcoe Regional Airport?,CYLS
What is the ICAO code for Scottsdale Airport?,KSDL
What is the ICAO code for Roma Airport?,YROM
What is the ICAO code for Nathong Airport?,VLSN
What is the ICAO code for Estherville Municipal Airport?,KEST
What is the ICAO code for Copalar Airport?,MMCO
What is the ICAO code for Hale County Airport?,KPVW
What is the ICAO code for Talhar Airport?,OPTH
What is the ICAO code for Sullivan County Airport?,KSIV
What is the ICAO code for Niquelândia Airport?,SWNQ
What is the ICAO code for Butare Airport?,HRYI
What is the ICAO code for Inishmaan Aerodrome?,EIMN
What is the ICAO code for Natchez–Adams County Airport?,KHEZ
What is the ICAO code for Khanty-Mansiysk Airport?,USHH
What is the ICAO code for El Tari Airport?,WATT
What is the ICAO code for Nuremberg Airport?,EDDN
What is the ICAO code for George F. L. Charles Airport?,TLPC
What is the ICAO code for Necochea Airport?,SAZO
What is the ICAO code for Arthur Siqueira–Bragança Paulista State Airport?,SBBP
What is the ICAO code for Niuatoputapu Airport?,NFTP
What is the ICAO code for Zvartnots International Airport?,UDYZ
What is the ICAO code for Essen/Mülheim Airport?,EDLE
What is the ICAO code for Fairchild Air Force Base?,KSKA
What is the ICAO code for Shahid Sadooghi Airport?,OIYY
What is the ICAO code for Olyokminsk Airport?,UEMO
What is the ICAO code for Palenque International Airport?,MMPQ
What is the ICAO code for Pilanesberg International Airport?,FAPN
What is the ICAO code for Newport State Airport?,KEFK
What is the ICAO code for Évreux-Fauville Air Base?,LFOE
What is the ICAO code for Katiu Airport?,NTKT
What is the ICAO code for Joshua Mqabuko Nkomo International Airport?,FVBU
What is the ICAO code for Kerau Airport?,AYEA
What is the ICAO code for Battle Mountain Airport?,KBAM
What is the ICAO code for Hubli Airport?,VAHB
What is the ICAO code for Bryant Army Airport?,PAFR
What is the ICAO code for Dease Lake Airport?,CYDL
What is the ICAO code for Lt. Warren Eaton Airport?,KOIC
What is the ICAO code for Wyndham Airport?,YWYM
What is the ICAO code for Yapsiei Airport?,AYYP
What is the ICAO code for Pangsuma Airport?,WIOP
What is the ICAO code for Henry County Airport?,KPHT
What is the ICAO code for Bouaké Airport?,DIBK
What is the ICAO code for Swami Vivekananda Airport?,VARP
What is the ICAO code for Obbia Airport?,HCMO
What is the ICAO code for Dryden Regional Airport?,CYHD
What is the ICAO code for Long Lellang Airport?,WBGF
What is the ICAO code for Walcha Airport?,YWCH
What is the ICAO code for Colonia Airport?,SUCA
What is the ICAO code for Oostmalle Airfield?,EBZR
What is the ICAO code for Iowa City Municipal Airport?,KIOW
What is the ICAO code for Muscat International Airport?,OOMS
What is the ICAO code for Cravo Norte Airport?,SKCN
What is the ICAO code for Norfolk Regional Airport?,KOFK
What is the ICAO code for Hartsville Regional Airport?,KHVS
What is the ICAO code for Buli Airport?,WAEM
What is the ICAO code for Sultan Hasanuddin International Airport?,WAAA
What is the ICAO code for Yaoundé Airport?,FKKY
What is the ICAO code for Darwaz Airport?,OADZ
What is the ICAO code for Perpignan–Rivesaltes Airport?,LFMP
What is the ICAO code for Axum Airport?,HAAX
What is the ICAO code for Lubango Mukanka Airport?,FNUB
What is the ICAO code for Bull Harbour Waterdrome?,CYBH
What is the ICAO code for Christmas Creek Airport?,YCRK
What is the ICAO code for Wexford County Airport?,KCAD
What is the ICAO code for Vitebsk Vostochny Airport?,UMII
What is the ICAO code for Dukuduku Airport?,FADK
What is the ICAO code for Chuuk International Airport?,PTKK
What is the ICAO code for Injune Airport?,YINJ
What is the ICAO code for Oskaloosa Municipal Airport?,KOOA
What is the ICAO code for Fürstenfeldbruck Air Base?,ETSF
What is the ICAO code for Tamuín National Airport?,MMTN
What is the ICAO code for Independence Municipal Airport?,KIDP
What is the ICAO code for Williams Lake Airport?,CYWL
What is the ICAO code for Marseille Provence Airport?,LFML
What is the ICAO code for Swan Hill Airport?,YSWH
What is the ICAO code for Koolburra Airport?,YKLB
What is the ICAO code for Long Island MacArthur Airport?,KISP
What is the ICAO code for Al Bateen Executive Airport?,OMAD
What is the ICAO code for Bern Airport?,LSZB
What is the ICAO code for Shanghai Hongqiao International Airport?,ZSSS
What is the ICAO code for Moranbah Airport?,YMRB
What is the ICAO code for Ambunti Airport?,AYAT
What is the ICAO code for Mulegé Airstrip?,MMMG
What is the ICAO code for Abu Musa Airport?,OIBA
What is the ICAO code for RAF Scampton?,EGXP
What is the ICAO code for Santa Barbara Municipal Airport?,KSBA
What is the ICAO code for Cape Palmas Airport?,GLCP
What is the ICAO code for Concord Regional Airport?,KJQF
What is the ICAO code for Mutiara Airport?,WAFF
What is the ICAO code for Navoiy International Airport?,UTSA
What is the ICAO code for Florence Regional Airport?,KFLO
What is the ICAO code for Las Gaviotas Airport?,SKGA
What is the ICAO code for Brownsville/South Padre Island International Airport?,KBRO
What is the ICAO code for Maharana Pratap Airport?,VAUD
What is the ICAO code for CFB Greenwood?,CYZX
What is the ICAO code for Cimitarra Airport?,SKCM
What is the ICAO code for Bento Gonçalves Airport?,SSBG
What is the ICAO code for Eureka Aerodrome?,CYEU
What is the ICAO code for Juwata International Airport?,WALR
What is the ICAO code for Moyale Airport?,HKMY
What is the ICAO code for Khorramabad Airport?,OICK
What is the ICAO code for São Mateus Airport?,SNMX
What is the ICAO code for Saint-Brieuc – Armor Airport?,LFRT
What is the ICAO code for Albacete Airport?,LEAB
What is the ICAO code for Parker County Airport?,KWEA
What is the ICAO code for Nanaimo Airport?,CYCD
What is the ICAO code for Dobbins Air Reserve Base?,KMGE
What is the ICAO code for Khashm el Girba Airport?,HSKG
What is the ICAO code for Brunswick Executive Airport?,KBXM
What is the ICAO code for Bossangoa Airport?,FEFS
What is the ICAO code for Spencer Municipal Airport?,KSPW
What is the ICAO code for Taupō Airport?,NZAP
What is the ICAO code for Balesin Airport?,RPLE
"What is the ICAO code for ""Solidarity"" Szczecin–Goleniów Airport?",EPSC
What is the ICAO code for Khwahan Airport?,OAHN
What is the ICAO code for Lae Nadzab Airport?,AYNZ
What is the ICAO code for Kismayo Airport?,HCMK
What is the ICAO code for Hasvik Airport?,ENHK
What is the ICAO code for Hat Yai International Airport?,VTSS
What is the ICAO code for NAES Lakehurst?,KNEL
What is the ICAO code for Azaza Airport?,HSGF
What is the ICAO code for Armando Schwarck Airport?,SVAS
What is the ICAO code for Barnaul Airport?,UNBB
What is the ICAO code for Ramstein Air Base?,ETAR
What is the ICAO code for Guerrero Negro Airport?,MMGR
What is the ICAO code for Balranald Airport?,YBRN
What is the ICAO code for Elmendorf Air Force Base?,PAED
What is the ICAO code for Koro Airport?,NFNO
What is the ICAO code for Loreto International Airport?,MMLT
What is the ICAO code for Chokurdakh Airport?,UESO
What is the ICAO code for General Santos International Airport?,RPMR
What is the ICAO code for Okeechobee County Airport?,KOBE
What is the ICAO code for Argyle International Airport?,TVSA
What is the ICAO code for Barrow/Walney Island Airport?,EGNL
What is the ICAO code for Kadhdhoo Airport?,VRMK
What is the ICAO code for Hun Airport?,HLON
What is the ICAO code for Rutland – Southern Vermont Regional Airport?,KRUT
What is the ICAO code for Karumba Airport?,YKMB
What is the ICAO code for Noi Bai International Airport?,VVNB
What is the ICAO code for Grand Central Airport?,FAGC
What is the ICAO code for Phu Bai International Airport?,VVPB
What is the ICAO code for Labo Airport?,RPMO
What is the ICAO code for Kaadedhdhoo Airport?,VRMT
What is the ICAO code for Matthews Ridge Airport?,SYMR
What is the ICAO code for Kortrijk–Wevelgem International Airport?,EBKT
What is the ICAO code for John Greif II Airport?,MZSP
What is the ICAO code for Morondava Airport?,FMMV
What is the ICAO code for Worthington Municipal Airport?,KOTG
What is the ICAO code for Tauranga Airport?,NZTG
What is the ICAO code for Chinchilla Airport?,YCCA
What is the ICAO code for Will Rogers World Airport?,KOKC
What is the ICAO code for Barimunya Airport?,YBRY
What is the ICAO code for Santa Maria Public Airport?,KSMX
What is the ICAO code for Tuticorin Airport?,VOTK
What is the ICAO code for Koltsovo International Airport?,USSS
What is the ICAO code for Norman Manley International Airport?,MKJP
What is the ICAO code for Mindiptana Airport?,WAKD
What is the ICAO code for Netaji Subhas Chandra Bose International Airport?,VECC
What is the ICAO code for Useless Loop Airport?,YUSL
What is the ICAO code for Jack Edwards Airport?,KJKA
What is the ICAO code for San Andros Airport?,MYAN
What is the ICAO code for Marakei Airport?,NGMK
What is the ICAO code for Boolgeeda Airport?,YBGD
What is the ICAO code for Moundou Airport?,FTTD
What is the ICAO code for Southdowns Airport?,FLSO
What is the ICAO code for Baruun-Urt Airport?,ZMBU
What is the ICAO code for Carlos Concha Torres International Airport?,SETN
What is the ICAO code for Denizli Çardak Airport?,LTAY
What is the ICAO code for Marudi Airport?,WBGM
What is the ICAO code for Victoria River Downs Airport?,YVRD
What is the ICAO code for Enniskillen/St Angelo Airport?,EGAB
What is the ICAO code for Teniente General Benjamín Matienzo International Airport?,SANT
What is the ICAO code for Paz de Ariporo Airport?,SKPZ
What is the ICAO code for Sadiq Abubakar III International Airport?,DNSO
What is the ICAO code for Sandstone Airport?,YSAN
What is the ICAO code for Djerba–Zarzis International Airport?,DTTJ
What is the ICAO code for Leinster Airport?,YLST
What is the ICAO code for Rochefort – Saint-Agnant Airport?,LFDN
What is the ICAO code for Brest Airport?,UMBB
What is the ICAO code for Dimbokro Airport?,DIDK
What is the ICAO code for Oshakati Airport?,FYOS
What is the ICAO code for Daru Airport?,AYDU
What is the ICAO code for Tiga Airport?,NWWA
What is the ICAO code for A.P. Hill Army Airfield?,KAPH
What is the ICAO code for A Coruña Airport?,LECO
What is the ICAO code for Michigan City Municipal Airport?,KMGC
What is the ICAO code for Lamar Municipal Airport?,KLAA
What is the ICAO code for Loiyangalani Airport?,HKLY
What is the ICAO code for Devonport Airport?,YDPO
What is the ICAO code for Lianyungang Baitabu Airport?,ZSLG
What is the ICAO code for Kambalda Airport?,YKBL
What is the ICAO code for Cotulla–La Salle County Airport?,KCOT
What is the ICAO code for Tippi Airport?,HATP
What is the ICAO code for Peterborough Airport?,CYPQ
What is the ICAO code for Doncaster Sheffield Airport?,EGCN
What is the ICAO code for Lambaréné Airport?,FOGR
What is the ICAO code for Benjina Airport?,WAPK
What is the ICAO code for Bensbach Airport?,AYBH
What is the ICAO code for Jorge Wilstermann International Airport?,SLCB
What is the ICAO code for Baotou Airport?,ZBOW
What is the ICAO code for Hendrik Van Eck Airport?,FAPH
What is the ICAO code for Port Sudan New International Airport?,HSPN
What is the ICAO code for Faribault Municipal Airport?,KFBL
What is the ICAO code for Khok Kathiam Air Force Base?,VTBL
What is the ICAO code for Enfidha-Hammamet International Airport?,DTNH
What is the ICAO code for Bologna Guglielmo Marconi Airport?,LIPE
What is the ICAO code for NAS Fallon?,KNFL
What is the ICAO code for Bird Island Airport?,FSSB
What is the ICAO code for PAF Base Shahbaz?,OPJA
What is the ICAO code for Zamboanga International Airport?,RPMZ
"What is the ICAO code for Trondheim Airport, Værnes?",ENVA
What is the ICAO code for Winnipeg James Armstrong Richardson International Airport?,CYWG
"What is the ICAO code for Copenhagen Airport, Kastrup?",EKCH
What is the ICAO code for Shirak Airport?,UDSG
What is the ICAO code for Tiko Airport?,FKKC
What is the ICAO code for Southwest Florida International Airport?,KRSW
What is the ICAO code for North Bay/Jack Garland Airport?,CYYB
What is the ICAO code for RAF Kinloss?,EGQK
What is the ICAO code for Big Lake Airport?,PAGQ
What is the ICAO code for Stavropol Shpakovskoye Airport?,URMT
What is the ICAO code for Kitale Airport?,HKKT
What is the ICAO code for Vaasa Airport?,EFVA
What is the ICAO code for Hesa Air Base?,OIFE
What is the ICAO code for Del Norte International Airport?,MMAN
What is the ICAO code for Uyuni Airport?,SLUY
What is the ICAO code for Noida International Airport?,VIND
What is the ICAO code for Skagit Regional Airport?,KBVS
What is the ICAO code for Augusta State Airport?,KAUG
What is the ICAO code for Ravenna Airport?,LIDR
What is the ICAO code for Savuti Airport?,FBSV
What is the ICAO code for Söderhamn Airport?,ESNY
What is the ICAO code for Aden International Airport?,OYAA
What is the ICAO code for Marsh Harbour Airport?,MYAM
What is the ICAO code for Warwick Airport?,YWCK
What is the ICAO code for Taichung Airport?,RCMQ
What is the ICAO code for Alegrete Airport?,SSLT
What is the ICAO code for Hannover Airport?,EDDV
What is the ICAO code for Whyalla Airport?,YWHA
What is the ICAO code for Ban Huoeisay Airport?,VLHS
What is the ICAO code for King Khalid International Airport?,OERK
What is the ICAO code for NS Mayport?,KNRB
What is the ICAO code for Springbok Airport?,FASB
What is the ICAO code for Pittsfield Municipal Airport?,KPSF
What is the ICAO code for Anatom Airport?,NVVA
What is the ICAO code for Putumayo Airport?,SEPT
What is the ICAO code for Isisford Airport?,YISF
What is the ICAO code for Zhoushan Putuoshan Airport?,ZSZS
What is the ICAO code for Gebe Airport?,WAMJ
What is the ICAO code for Barstow-Daggett Airport?,KDAG
What is the ICAO code for Deputado Luís Eduardo Magalhães International Airport?,SBSV
What is the ICAO code for Öndörkhaan Airport?,ZMUH
What is the ICAO code for Cuneo International Airport?,LIMZ
What is the ICAO code for Rawlins Municipal Airport?,KRWL
What is the ICAO code for Jomsom Airport?,VNJS
What is the ICAO code for Central Nebraska Regional Airport?,KGRI
What is the ICAO code for Clermont Airport?,YCMT
What is the ICAO code for Bohol–Panglao International Airport?,RPSP
What is the ICAO code for Shark Bay Airport?,YSHK
What is the ICAO code for Chaves Airport?,LPCH
What is the ICAO code for Rosh Pina Airport?,LLIB
What is the ICAO code for Boraldai Airport?,UAAR
What is the ICAO code for Koné Airport?,NWWD
What is the ICAO code for São Gonçalo do Amarante–Governador Aluízio Alves International Airport?,SBNT
What is the ICAO code for Pickens County Airport?,KLQK
What is the ICAO code for Park Township Airport?,KHLM
What is the ICAO code for Tancredo Thomas de Faria Airport?,SBGU
What is the ICAO code for Olomouc Airport?,LKOL
What is the ICAO code for Sioux Gateway Airport?,KSUX
What is the ICAO code for Kapit Airport?,WBGP
What is the ICAO code for Charlottetown Airport?,CYYG
What is the ICAO code for Bamyan Airport?,OABN
What is the ICAO code for Oakland County International Airport?,KPTK
What is the ICAO code for Corryong Airport?,YCRG
What is the ICAO code for Gaua Airport?,NVSQ
What is the ICAO code for Moffett Federal Airfield?,KNUQ
What is the ICAO code for Taganrog Airport?,URRT
What is the ICAO code for TSTC Waco Airport?,KCNW
What is the ICAO code for Takhli Royal Thai Air Force Base?,VTPI
What is the ICAO code for Merluna Airport?,YMEU
What is the ICAO code for Lodja Airport?,FZVA
"What is the ICAO code for Tartagal ""General Enrique Mosconi"" Airport?",SAST
What is the ICAO code for Kondubol Airport?,AYDL
What is the ICAO code for Ohio State University Airport?,KOSU
What is the ICAO code for Juancho E. Yrausquin Airport?,TNCS
What is the ICAO code for Heide–Büsum Airport?,EDXB
What is the ICAO code for Golfo de Morrosquillo Airport?,SKTL
What is the ICAO code for Jacarepaguá Airport?,SBJR
What is the ICAO code for Chongqing Jiangbei International Airport?,ZUCK
What is the ICAO code for Mobridge Municipal Airport?,KMBG
What is the ICAO code for Murray Island Airport?,YMUI
What is the ICAO code for Wirasaba Airport?,WICP
What is the ICAO code for Plymouth City Airport?,EGHD
What is the ICAO code for Truth or Consequences Municipal Airport?,KTCS
What is the ICAO code for El Alcaraván Airport?,SKYP
What is the ICAO code for Tocumwal Airport?,YTOC
"What is the ICAO code for Thessaloniki Airport ""Macedonia""?",LGTS
What is the ICAO code for Wakkanai Airport?,RJCW
What is the ICAO code for Emo Airport?,AYEO
What is the ICAO code for McNary Field?,KSLE
What is the ICAO code for Kanab Municipal Airport?,KKNB
What is the ICAO code for Shreveport Downtown Airport?,KDTN
What is the ICAO code for Tbilisi International Airport?,UGTB
What is the ICAO code for Pine Cay Airport?,MBPI
What is the ICAO code for Brunei International Airport?,WBSB
What is the ICAO code for Mostépha Ben Boulaid Airport?,DABT
What is the ICAO code for Pago Pago International Airport?,NSTU
What is the ICAO code for Mungeranie Airport?,YMUG
What is the ICAO code for Pukatja Airport?,YERN
What is the ICAO code for Saumlaki Airport?,WAPI
What is the ICAO code for Antonio B. Won Pat International Airport?,PGUM
What is the ICAO code for Eastern WV Regional Airport?,KMRB
What is the ICAO code for Bozeman Yellowstone International Airport?,KBZN
What is the ICAO code for Alzintan Airport?,HLZN
What is the ICAO code for Narsarsuaq Airport?,BGBW
What is the ICAO code for Handan Airport?,ZBHD
What is the ICAO code for Sambava Airport?,FMNS
What is the ICAO code for Hinthada Airport?,VBHD
What is the ICAO code for Empangeni Airport?,FAEM
What is the ICAO code for Rajahmundry Airport?,VORY
What is the ICAO code for Idre Airport?,ESUE
What is the ICAO code for Oakey Army Aviation Centre?,YBOK
What is the ICAO code for Lábrea Airport?,SWLB
What is the ICAO code for Hattiesburg Bobby L. Chain Municipal Airport?,KHBG
What is the ICAO code for Bushehr Airport?,OIBB
What is the ICAO code for Cox Field?,KPRX
What is the ICAO code for Guangyuan Panlong Airport?,ZUGU
What is the ICAO code for Shimojishima Airport?,RORS
What is the ICAO code for Raiatea Airport?,NTTR
What is the ICAO code for Toyama Airport?,RJNT
What is the ICAO code for Valley International Airport?,KHRL
What is the ICAO code for Kiffa Airport?,GQNF
What is the ICAO code for Kosrae International Airport?,PTSA
What is the ICAO code for Sahabat Airport?,WBKH
What is the ICAO code for Ta'if Regional Airport?,OETF
What is the ICAO code for Santa Terezinha Airport?,SWST
What is the ICAO code for Gaya Airport?,VEGY
What is the ICAO code for Exeter International Airport?,EGTE
What is the ICAO code for Kangding Airport?,ZUKD
What is the ICAO code for Maré Airport?,NWWR
What is the ICAO code for Suai Airport?,WPDB
What is the ICAO code for Pyongyang Sunan International Airport?,ZKPY
What is the ICAO code for Minot Air Force Base?,KMIB
What is the ICAO code for Guari Airport?,AYGF
What is the ICAO code for Ranau Airport?,WBKR
What is the ICAO code for Mati Airport?,RPMQ
What is the ICAO code for Emden Airport?,EDWE
What is the ICAO code for Sleetmute Airport?,PASL
What is the ICAO code for Zapala Airport?,SAHZ
What is the ICAO code for Sokol Airport?,UHMM
What is the ICAO code for RAF Brize Norton?,EGVN
What is the ICAO code for Oita Airport?,RJFO
What is the ICAO code for Ingalls Field?,KHSP
What is the ICAO code for Agaun Airport?,AYAG
What is the ICAO code for NAS Whidbey Island?,KNUW
What is the ICAO code for Utkela Airport?,VEUK
What is the ICAO code for Diapaga Airport?,DFED
What is the ICAO code for McComb–Pike County Airport?,KMCB
What is the ICAO code for Cataratas del Iguazú International Airport?,SARI
What is the ICAO code for Namrole Airport?,WAPG
What is the ICAO code for Rosario – Islas Malvinas International Airport?,SAAR
