question,answer
What is the IATA code for Nanaimo Harbour Water Airport?,ZNA
What is the IATA code for Steung Treng Airport?,TNX
What is the IATA code for Hawkins Field?,HKS
What is the IATA code for El Nouzha Airport?,ALY
What is the IATA code for Yotvata Airfield?,YOT
What is the IATA code for Varrelbusch Airport?,VAC
What is the IATA code for Pumani Airport?,PMN
What is the IATA code for Stephenville Clark Regional Airport?,SEP
What is the IATA code for RAAF Base Richmond?,XRH
What is the IATA code for Ukhta Airport?,UCT
What is the IATA code for Muscat International Airport?,MCT
What is the IATA code for Bario Airport?,BBN
What is the IATA code for Kalumburu Airport?,UBU
What is the IATA code for Wausau Downtown Airport?,AUW
What is the IATA code for Strezhevoy Airport?,SWT
What is the IATA code for Pakuba Airfield?,PAF
What is the IATA code for Quimper–Cornouaille Airport?,UIP
What is the IATA code for Shinyanga Airport?,SHY
What is the IATA code for Al Wajh Domestic Airport?,EJH
What is the IATA code for Princess Juliana International Airport?,SXM
What is the IATA code for Turku Airport?,TKU
What is the IATA code for Wapenamanda Airport?,WBM
What is the IATA code for Nephi Municipal Airport?,NPH
What is the IATA code for Union County Airport/Troy Shelton Field?,USC
What is the IATA code for Lleida–Alguaire Airport?,ILD
What is the IATA code for Maron Island Airport?,MNP
What is the IATA code for Roanoke–Blacksburg Regional Airport?,ROA
What is the IATA code for Sanga-Sanga Airport?,TWT
"What is the IATA code for Bocas del Toro ""Isla Colón"" International Airport?",BOC
What is the IATA code for Cadjehoun Airport?,COO
What is the IATA code for Divo Airport?,DIV
What is the IATA code for Big Lake Airport?,BGQ
What is the IATA code for Whalsay Airstrip?,WHS
What is the IATA code for Salamanca Airport?,SLM
What is the IATA code for Federico Fellini International Airport?,RMI
What is the IATA code for Wheeler Army Airfield?,HHI
What is the IATA code for Songyuan Chaganhu Airport?,YSQ
What is the IATA code for Jalalabad Airport?,JAA
What is the IATA code for Tamuín National Airport?,TSL
What is the IATA code for Toledo Express Airport?,TOL
What is the IATA code for Souanké Airport?,SOE
What is the IATA code for Millicent Airport?,MLR
What is the IATA code for Mbuji Mayi Airport?,MJM
What is the IATA code for Madurai Airport?,IXM
What is the IATA code for Brawley Municipal Airport?,BWC
What is the IATA code for Meucon Airport?,VNE
What is the IATA code for Leoš Janáček Airport Ostrava?,OSR
What is the IATA code for Jorge Wilstermann International Airport?,CBB
What is the IATA code for La Fría Airport?,LFR
What is the IATA code for Bamenda Airport?,BPC
What is the IATA code for Chungrebu Airport?,CVB
What is the IATA code for Pogogul Airport?,UOL
What is the IATA code for Tocumwal Airport?,TCW
What is the IATA code for Bossangoa Airport?,BSN
What is the IATA code for Libreville International Airport?,LBV
What is the IATA code for Saadah Airport?,SYE
What is the IATA code for Florence Regional Airport?,FLO
What is the IATA code for Damascus International Airport?,DAM
What is the IATA code for Matak Airport?,MWK
What is the IATA code for Yoshkar-Ola Airport?,JOK
What is the IATA code for Lhasa Gonggar Airport?,LXA
What is the IATA code for Esperance Airport?,EPR
What is the IATA code for Wake Island Airfield?,AWK
What is the IATA code for El Caraño Airport?,UIB
What is the IATA code for Vidalia Regional Airport?,VDI
What is the IATA code for Iconi Airport?,YVA
What is the IATA code for Monticello Airport?,MXC
What is the IATA code for Kelani River-Peliyagoda Waterdrome?,KEZ
What is the IATA code for Desert Rock Airport?,DRA
What is the IATA code for Sechelt Aerodrome?,YHS
What is the IATA code for Long Lellang Airport?,LGL
What is the IATA code for Abu Musa Airport?,AEU
What is the IATA code for Sitka Rocky Gutierrez Airport?,SIT
What is the IATA code for Pickens County Airport?,LQK
What is the IATA code for Bakouma Airport?,BMF
What is the IATA code for George Bush Intercontinental Airport?,IAH
What is the IATA code for Fairchild Air Force Base?,SKA
What is the IATA code for Thisted Airport?,TED
What is the IATA code for Taskul Airport?,TSK
What is the IATA code for Nevers - Fourchambault Airport?,NVS
What is the IATA code for Mansons Landing Water Aerodrome?,YMU
What is the IATA code for Sikeston Memorial Municipal Airport?,SIK
What is the IATA code for Powell River Airport?,YPW
What is the IATA code for Port Hope Simpson Airport?,YHA
What is the IATA code for Marseille Provence Airport?,MRS
What is the IATA code for Maya-Maya Airport?,BZV
What is the IATA code for Dalbandin Airport?,DBA
What is the IATA code for RAF Ascension Island?,ASI
What is the IATA code for Williams Harbour Airport?,YWM
What is the IATA code for Vadsø Airport?,VDS
What is the IATA code for Catarman National Airport?,CRM
What is the IATA code for Darwaz Airport?,DAZ
What is the IATA code for Grand Strand Airport?,CRE
What is the IATA code for Bhagatanwala Airport?,BHW
What is the IATA code for Qimei Airport?,CMJ
What is the IATA code for Redwood Falls Municipal Airport?,RWF
What is the IATA code for Ahuas Airport?,AHS
What is the IATA code for Kozani National Airport?,KZI
What is the IATA code for Wanigela Airport?,AGL
What is the IATA code for Param Airport?,PPX
What is the IATA code for Bolovip Airport?,BVP
What is the IATA code for Hawthorne Municipal Airport?,HHR
What is the IATA code for Chutes-des-Passes/Lac Margane Water Aerodrome?,YWQ
What is the IATA code for Beaver Airport?,WBQ
What is the IATA code for Molokai Airport?,MKK
What is the IATA code for Kalakaket Creek Air Station?,KKK
What is the IATA code for Jomsom Airport?,JMO
What is the IATA code for Monastir Habib Bourguiba International Airport?,MIR
What is the IATA code for Guarapari Airport?,GUZ
What is the IATA code for Kwethluk Airport?,KWT
What is the IATA code for Kihihi Airstrip?,KHX
What is the IATA code for Esperadinha Airport?,BVR
What is the IATA code for Boutilimit Airport?,OTL
What is the IATA code for Toamasina Airport?,TMM
What is the IATA code for Immokalee Regional Airport?,IMM
What is the IATA code for Salina Regional Airport?,SLN
What is the IATA code for Ketchikan Harbor Seaplane Base?,WFB
What is the IATA code for Rowan County Airport?,SRW
"What is the IATA code for Tromsø Airport, Langnes?",TOS
What is the IATA code for San Andros Airport?,SAQ
What is the IATA code for Brest Airport?,BQT
What is the IATA code for Heho Airport?,HEH
What is the IATA code for Patreksfjörður Airport?,PFJ
What is the IATA code for Tapuruquara Airport?,IRZ
What is the IATA code for Mokhotlong Airport?,MKH
What is the IATA code for Quetta International Airport?,UET
What is the IATA code for São Jorge Airport?,SJZ
What is the IATA code for Fort Scott Municipal Airport?,FSK
What is the IATA code for Kissimmee Gateway Airport?,ISM
What is the IATA code for Muskegon County Airport?,MKG
What is the IATA code for Kandep Airport?,KDP
What is the IATA code for NAS Patuxent River?,NHK
What is the IATA code for Juan H. White Airport?,CAQ
What is the IATA code for Sri Guru Ram Dass Jee International Airport?,ATQ
What is the IATA code for Ai-Ais Airport?,AIW
What is the IATA code for Pukapuka Island Airport?,PZK
What is the IATA code for Taupō Airport?,TUO
What is the IATA code for Christmas Creek Airport?,CXQ
What is the IATA code for Uvol Airport?,UVO
What is the IATA code for Bakel Airport?,BXE
What is the IATA code for Umba Airport?,UMC
What is the IATA code for Osijek Airport?,OSI
What is the IATA code for Khasab Airport?,KHS
What is the IATA code for Davenport Downs Airport?,DVP
What is the IATA code for Sandspit Airport?,YZP
What is the IATA code for Ouarzazate Airport?,OZZ
What is the IATA code for Hargeisa International Airport?,HGA
What is the IATA code for Grabtsevo Airport?,KLF
What is the IATA code for PAF Base Kohat?,OHT
What is the IATA code for Tom Price Airport?,TPR
What is the IATA code for Edwards Air Force Base?,EDW
What is the IATA code for Northern Peninsula Airport?,ABM
What is the IATA code for Independence Municipal Airport?,IDP
What is the IATA code for Richard Toll Airport?,RDT
What is the IATA code for Woodie Woodie Airport?,WWI
What is the IATA code for Orchid Beach Airport?,OKB
What is the IATA code for Akjoujt Airport?,AJJ
What is the IATA code for M. R. Štefánik Airport?,BTS
What is the IATA code for Sarasota–Bradenton International Airport?,SRQ
What is the IATA code for Mati Airport?,MXI
What is the IATA code for Mount Hagen Airport?,HGU
What is the IATA code for Hunt Field?,LND
What is the IATA code for Inishmaan Aerodrome?,IIA
What is the IATA code for Presidencia Roque Sáenz Peña Airport?,PRQ
What is the IATA code for Cape Newenham LRRS Airport?,EHM
What is the IATA code for Dien Bien Phu Airport?,DIN
What is the IATA code for Show Low Regional Airport?,SOW
What is the IATA code for Charlotte Amalie Harbor Seaplane Base?,SPB
What is the IATA code for Gaziantep Oğuzeli International Airport?,GZT
What is the IATA code for McAllen Miller International Airport?,MFE
What is the IATA code for Sangster International Airport?,MBJ
What is the IATA code for Yogyakarta International Airport?,YIA
What is the IATA code for Al Bayda Airport?,BYD
What is the IATA code for Abeid Amani Karume International Airport?,ZNZ
What is the IATA code for Fond du Lac County Airport?,FLD
What is the IATA code for Montevideo–Chippewa County Airport?,MVE
What is the IATA code for Ravenna Airport?,RAN
What is the IATA code for Clark International Airport?,CRK
What is the IATA code for Opapimiskan Lake Airport?,YBS
What is the IATA code for Alberto Alcolumbre International Airport?,MCP
What is the IATA code for Cap Skirring Airport?,CSK
What is the IATA code for Carolina Airport?,CLN
What is the IATA code for Wedau Airport?,WED
What is the IATA code for Les Sables-d'Olonne – Talmont Airport?,LSO
What is the IATA code for Amook Bay Seaplane Base?,AOS
What is the IATA code for Matsu Nangan Airport?,LZN
What is the IATA code for Salem Airport?,SXV
What is the IATA code for Gulu Airport?,ULU
What is the IATA code for Indira Gandhi International Airport?,DEL
What is the IATA code for Minot Air Force Base?,MIB
What is the IATA code for Pond Inlet Airport?,YIO
What is the IATA code for Comiso Airport?,CIY
What is the IATA code for Omkalai Airport?,OML
What is the IATA code for Orsk Airport?,OSW
What is the IATA code for Bitburg Airport?,BBJ
What is the IATA code for Sioux Falls Regional Airport?,FSD
What is the IATA code for Juan Mendoza Airport?,ORU
What is the IATA code for Perpignan–Rivesaltes Airport?,PGF
What is the IATA code for Radom Airport?,RDO
What is the IATA code for Kurnool Airport?,KJB
What is the IATA code for Benina International Airport?,BEN
What is the IATA code for Creil Air Base?,CSF
What is the IATA code for Park Township Airport?,HLM
What is the IATA code for Nottingham Airport?,NQT
What is the IATA code for Stavropol Shpakovskoye Airport?,STW
What is the IATA code for Flat Airport?,FLT
What is the IATA code for Tchibanga Airport?,TCH
What is the IATA code for San Pedro de Urabá Airport?,NPU
What is the IATA code for Semnan Municipal Airport?,SNX
What is the IATA code for Roosevelt Municipal Airport?,ROL
What is the IATA code for Yanbu Airport?,YNB
What is the IATA code for Kanpur Airport?,KNU
What is the IATA code for Newry Airport?,NRY
What is the IATA code for Seville Airport?,SVQ
What is the IATA code for Chongqing Jiangbei International Airport?,CKG
What is the IATA code for Santa Bárbara de Barinas Airport?,SBB
What is the IATA code for Pine Ridge Airport?,XPR
What is the IATA code for Rarotonga International Airport?,RAR
What is the IATA code for Melbourne Airport?,MEL
What is the IATA code for Cicia Airport?,ICI
What is the IATA code for Leknes Airport?,LKN
What is the IATA code for Cache Creek Airport?,YZA
What is the IATA code for Hyvinkää Airfield?,HYV
What is the IATA code for Hattiesburg Bobby L. Chain Municipal Airport?,HBG
What is the IATA code for Te Anau Airport?,TEU
What is the IATA code for Trincomalee Harbour Seaplane Base?,THW
What is the IATA code for Tetiaroa Airport?,TTI
What is the IATA code for Atuona Airport?,AUQ
What is the IATA code for Artesia Municipal Airport?,ATS
What is the IATA code for Caquetania Airport?,CQT
What is the IATA code for Sunan Shuofang International Airport?,WUX
What is the IATA code for Mount Magnet Airport?,MMG
What is the IATA code for Fletcher Field?,CKM
What is the IATA code for José Galera dos Santos Airport?,TRQ
What is the IATA code for Tarbela Dam Airport?,TLB
"What is the IATA code for Copenhagen Airport, Kastrup?",CPH
What is the IATA code for Zhoushan Putuoshan Airport?,HSN
What is the IATA code for Karonga Airport?,KGJ
What is the IATA code for Wānaka Airport?,WKA
What is the IATA code for Dayton–Wright Brothers Airport?,MGY
What is the IATA code for Köthen Airport?,KOQ
What is the IATA code for Batticaloa International Airport?,BTC
What is the IATA code for Milas–Bodrum Airport?,BJV
What is the IATA code for Repulse Bay Airport?,YUT
What is the IATA code for Connemara Airport?,NNR
What is the IATA code for Öndörkhaan Airport?,UNR
What is the IATA code for Gold Beach Municipal Airport?,GOL
What is the IATA code for Swansea Airport?,SWS
What is the IATA code for Sevastopol International Airport?,UKS
What is the IATA code for Geçitkale Air Base?,GEC
What is the IATA code for Yantai Penglai International Airport?,YNT
What is the IATA code for Hampton Municipal Airport?,HPT
What is the IATA code for Imperial County Airport?,IPL
What is the IATA code for Port Lions Airport?,ORI
What is the IATA code for Cataratas del Iguazú International Airport?,IGR
What is the IATA code for Baghdad International Airport?,BGW
What is the IATA code for Chongqing Wushan Airport?,WSK
What is the IATA code for New Moon Airport?,NMP
What is the IATA code for Songea Airport?,SGX
What is the IATA code for Wonopito Airport?,LWE
What is the IATA code for Bandar Lengeh Airport?,BDH
What is the IATA code for United States Air Force Academy Airfield?,AFF
What is the IATA code for South Wood County Airport?,ISW
What is the IATA code for Nizhnevartovsk Airport?,NJC
What is the IATA code for Bonnyville Airport?,YBY
What is the IATA code for Ossima Airport?,OSG
What is the IATA code for Wexford County Airport?,CAD
What is the IATA code for Kobe Airport?,UKB
What is the IATA code for Kanas Airport?,KJI
What is the IATA code for Wyndham Airport?,WYN
What is the IATA code for La Aurora International Airport?,GUA
What is the IATA code for St. Thomas Municipal Airport?,YQS
What is the IATA code for Kikwit Airport?,KKW
What is the IATA code for Corpus Christi International Airport?,CRP
What is the IATA code for Umiat Airport?,UMT
What is the IATA code for Oxnard Airport?,OXR
What is the IATA code for Biaru Airport?,BRP
What is the IATA code for Alzintan Airport?,ZIS
What is the IATA code for Ashburton Aerodrome?,ASG
What is the IATA code for Wuyishan Airport?,WUS
What is the IATA code for Noida International Airport?,DXN
What is the IATA code for Tinker Air Force Base?,TIK
What is the IATA code for Reyes Murillo Airport?,NQU
What is the IATA code for Santa Catalina Airport?,SCA
What is the IATA code for Pobedilovo Airport?,KVX
What is the IATA code for RAF Marham?,KNF
What is the IATA code for Warangal Airport?,WGC
What is the IATA code for Kahramanmaraş Airport?,KCM
What is the IATA code for Pangoa Airport?,PGB
What is the IATA code for Beni Airport?,BNC
What is the IATA code for Batom Airport?,BXM
What is the IATA code for Canavieiras Airport?,CNV
What is the IATA code for Lekana Airport?,LKC
What is the IATA code for Kangding Airport?,KGT
What is the IATA code for Middlemount Airport?,MMM
What is the IATA code for Kurundi Airport?,KRD
What is the IATA code for Asau Airport?,AAU
What is the IATA code for Hercílio Luz International Airport?,FLN
What is the IATA code for Volgodonsk Airport?,VLK
What is the IATA code for Catumbela Airport?,CBT
What is the IATA code for Piarco International Airport?,POS
What is the IATA code for Mayaguana Airport?,MYG
What is the IATA code for Palmer Municipal Airport?,PAQ
What is the IATA code for Montgomery County Airpark?,GAI
What is the IATA code for Marshall Islands International Airport?,MAJ
What is the IATA code for metropolitan area1?,PAR
What is the IATA code for Paris–Le Bourget Airport?,LBG
What is the IATA code for Brainerd Lakes Regional Airport?,BRD
What is the IATA code for Nambucca Heads Airport?,NBH
What is the IATA code for Bornholm Airport?,RNN
What is the IATA code for Bahía Cupica Airport?,BHF
What is the IATA code for Ciudad Real Central Airport?,CQM
What is the IATA code for Axum Airport?,AXU
What is the IATA code for Sidi Barrani Airport?,SQK
What is the IATA code for Lanai Airport?,LNY
What is the IATA code for Ouagadougou Airport?,OUA
What is the IATA code for Shelbyville Municipal Airport?,SYI
What is the IATA code for Cherkasy International Airport?,CKC
What is the IATA code for Teniente R. Marsh Airport?,TNM
What is the IATA code for Gaya Airport?,GAY
What is the IATA code for Long Island Airport?,LSJ
What is the IATA code for Greater Portsmouth Regional Airport?,PMH
What is the IATA code for Atikokan Municipal Airport?,YIB
What is the IATA code for Kōchi Ryōma Airport?,KCZ
What is the IATA code for Emden Airport?,EME
What is the IATA code for Albert Lea Municipal Airport?,AEL
What is the IATA code for Soure Airport?,SFK
What is the IATA code for Birch Creek Airport?,KBC
What is the IATA code for Bushehr Airport?,BUZ
What is the IATA code for Tanbar Airport?,TXR
What is the IATA code for Los Alamos County Airport?,LAM
What is the IATA code for Edward River Airport?,EDR
What is the IATA code for Makoua Airport?,MKJ
What is the IATA code for Iliamna Airport?,ILI
What is the IATA code for Blackall Airport?,BKQ
What is the IATA code for DuPage Airport?,DPA
What is the IATA code for Harare International Airport?,HRE
What is the IATA code for Sokol Airport?,GDX
What is the IATA code for Barksdale Air Force Base?,BAD
What is the IATA code for Stevens Point Municipal Airport?,STE
What is the IATA code for Buraimi Airport?,RMB
What is the IATA code for Jalaluddin Airport?,GTO
What is the IATA code for Middleton Island Airport?,MDO
What is the IATA code for Keesler Air Force Base?,BIX
What is the IATA code for Concord Municipal Airport?,CON
What is the IATA code for Muynak Airport?,MOK
What is the IATA code for Jask Airport?,JSK
What is the IATA code for Alpe d'Huez Airport?,AHZ
What is the IATA code for Entrance Island Seaplane Base?,HBH
What is the IATA code for Kipnuk Airport?,KPN
What is the IATA code for Ust-Kuyga Airport?,UKG
What is the IATA code for Anthony Lagoon Airport?,AYL
What is the IATA code for Tefé Airport?,TFF
What is the IATA code for Belmonte Airport?,BVM
What is the IATA code for Wichita Dwight D. Eisenhower National Airport?,ICT
What is the IATA code for MBS International Airport?,MBS
What is the IATA code for Yuruf Airport?,RUF
What is the IATA code for Uyuni Airport?,UYU
What is the IATA code for Alberni Valley Regional Airport?,YPB
What is the IATA code for Koyukuk Airport?,KYU
What is the IATA code for Bentota River Airport?,BJT
What is the IATA code for Pilanesberg International Airport?,NTY
What is the IATA code for Dodoima Airport?,DDM
What is the IATA code for General Wayne A. Downing Peoria International Airport?,PIA
What is the IATA code for Moyale Airport?,OYL
What is the IATA code for La Herrera Airport?,HRR
What is the IATA code for Oakland County International Airport?,PTK
What is the IATA code for Loei Airport?,LOE
What is the IATA code for Middle Georgia Regional Airport?,MCN
What is the IATA code for Charlo Airport?,YCL
What is the IATA code for Kamphaeng Saen Airport?,KDT
What is the IATA code for Hendrik Van Eck Airport?,PHW
What is the IATA code for Aurangabad Airport?,IXU
What is the IATA code for Chernofski Harbor Seaplane Base?,KCN
What is the IATA code for Decatur County Industrial Air Park?,BGE
What is the IATA code for Rubem Berta International Airport?,URG
What is the IATA code for Roy Hurd Memorial Airport?,MIF
What is the IATA code for Chisana Airport?,CZN
What is the IATA code for Ozar Airport?,ISK
What is the IATA code for William T. Piper Memorial Airport?,LHV
What is the IATA code for Langimar Airport?,LNM
What is the IATA code for Kauhava Airfield?,KAU
What is the IATA code for Truscott-Mungalalu Airport?,TTX
What is the IATA code for Dr. Antonio Nicolás Briceño Airport?,VLV
What is the IATA code for Benjamín Rivera Noriega Airport?,CPX
What is the IATA code for Kaadedhdhoo Airport?,KDM
What is the IATA code for Gan International Airport?,GAN
What is the IATA code for Al Najaf International Airport?,NJF
What is the IATA code for Puerto Barrios Airport?,PBR
What is the IATA code for Kamaran Downs Airport?,KDS
What is the IATA code for RAF Lossiemouth?,LMO
What is the IATA code for Deputado Luís Eduardo Magalhães International Airport?,SSA
What is the IATA code for Kwai Harbour Airport?,KWR
What is the IATA code for Frankfurt Airport?,FRA
What is the IATA code for Tyler Pounds Regional Airport?,TYR
What is the IATA code for Kitoi Bay Seaplane Base?,KKB
What is the IATA code for Wa Airport?,WZA
What is the IATA code for Achinsk Airport?,ACS
What is the IATA code for Maués Airport?,MBZ
What is the IATA code for Mongo Airport?,MVO
What is the IATA code for Bindlacher Berg Airport?,BYU
What is the IATA code for San Juan  Seaplane Base?,UGI
What is the IATA code for Cradock Airport?,CDO
What is the IATA code for Richards Bay Airport?,RCB
What is the IATA code for Wilwal International Airport?,JIJ
What is the IATA code for Tuzla International Airport?,TZL
What is the IATA code for Chu Lai International Airport?,VCL
What is the IATA code for Perryville Airport?,KPV
What is the IATA code for Woja Airport?,WJA
What is the IATA code for Suia-Missu Airport?,SWM
What is the IATA code for Kennett Memorial Airport?,KNT
What is the IATA code for Mokuti Lodge Airport?,OKU
What is the IATA code for Allama Iqbal International Airport?,LHE
What is the IATA code for Velikiye Luki Airport?,VLU
What is the IATA code for Dixie Airport?,DXD
What is the IATA code for Bhavnagar Airport?,BHU
What is the IATA code for Fuma Airport?,FUM
What is the IATA code for Eastern WV Regional Airport?,MRB
What is the IATA code for Khashm el Girba Airport?,GBU
What is the IATA code for Bajawa Soa Airport?,BJW
What is the IATA code for La Grande/Union County Airport?,LGD
What is the IATA code for Union Glacier Blue-Ice Runway?,UGL
What is the IATA code for Dehong Mangshi Airport?,LUM
What is the IATA code for Sub Teniente Nestor Arias Airport?,SNF
What is the IATA code for Grand Canyon Bar 10 Airport?,GCT
What is the IATA code for Hagfors Airport?,HFS
What is the IATA code for Ely Airport?,ELY
What is the IATA code for Tarakbits Airport?,TRJ
What is the IATA code for Momeik Airport?,MOE
What is the IATA code for Morondava Airport?,MOQ
What is the IATA code for Kasabonika Airport?,XKS
What is the IATA code for Nouméa Magenta Airport?,GEA
What is the IATA code for Murcia–San Javier Airport?,MJV
What is the IATA code for Richard Pearse Airport?,TIU
What is the IATA code for Oshakati Airport?,OHI
What is the IATA code for Manuel Carlos Piar Guayana Airport?,PZO
What is the IATA code for Oakdale Airport?,ODC
What is the IATA code for Lampang Airport?,LPT
What is the IATA code for Aktobe Airport?,AKX
What is the IATA code for Lee Gilmer Memorial Airport?,GVL
What is the IATA code for Glengyle Airport?,GLG
What is the IATA code for Zhangjiakou Ningyuan Airport?,ZQZ
What is the IATA code for Mzuzu Airport?,ZZU
What is the IATA code for Osaka International Airport?,ITM
What is the IATA code for Gordil Airport?,GDI
What is the IATA code for NOLF Imperial Beach?,NRS
What is the IATA code for Asapa Airport?,APP
What is the IATA code for Évreux-Fauville Air Base?,EVX
What is the IATA code for Flin Flon Airport?,YFO
What is the IATA code for Port Simpson Water Aerodrome?,YPI
What is the IATA code for Tambohorano Airport?,WTA
What is the IATA code for Ouani Airport?,AJN
What is the IATA code for Valle del Conlara Airport?,RLO
What is the IATA code for Cassidy International Airport?,CXI
What is the IATA code for Franklin County Airport?,UOS
What is the IATA code for Tauta Airport?,TUT
What is the IATA code for Madivaru Airport?,LMV
What is the IATA code for Impfondo Airport?,ION
What is the IATA code for Herat International Airport?,HEA
What is the IATA code for Marfa Municipal Airport?,MRF
What is the IATA code for Ontario International Airport?,ONT
What is the IATA code for Méribel Altiport?,MFX
What is the IATA code for Yiwu Airport?,YIW
What is the IATA code for Kenora Airport?,YQK
What is the IATA code for Out Skerries Airport?,OUK
What is the IATA code for Friday Harbor Seaplane Base?,FBS
What is the IATA code for Ban Huoeisay Airport?,HOE
What is the IATA code for Pukarua Airport?,PUK
What is the IATA code for Hill City Municipal Airport?,HLC
What is the IATA code for Tureia Airport?,ZTA
What is the IATA code for Malta Airport?,MLK
What is the IATA code for Woodford Aerodrome?,WFD
What is the IATA code for Devonport Airport?,DPO
What is the IATA code for Abu Simbel Airport?,ABS
What is the IATA code for Mont Tremblant International Airport?,YTM
What is the IATA code for Roskilde Airport?,RKE
What is the IATA code for Ekuk Airport?,KKU
What is the IATA code for Tancredo Thomas de Faria Airport?,GPB
What is the IATA code for Babo Airport?,BXB
What is the IATA code for Dr. Augusto Roberto Fuster International Airport?,PJC
What is the IATA code for Hawabango Airport?,HWA
What is the IATA code for Erfurt–Weimar Airport?,ERF
What is the IATA code for Ralph M. Calhoun Memorial Airport?,TAL
What is the IATA code for Jasper Airport?,YJA
What is the IATA code for St. Marys Municipal Airport?,STQ
What is the IATA code for Mackay Airport?,MKY
What is the IATA code for Lappeenranta Airport?,LPP
What is the IATA code for Daly River Airport?,DVR
What is the IATA code for Heide–Büsum Airport?,HEI
What is the IATA code for Witu Airport?,WIU
What is the IATA code for Frank Miloye Milenkowichi–Marília State Airport?,MII
What is the IATA code for Cangyuan Washan Airport?,CWJ
What is the IATA code for Blackwell–Tonkawa Municipal Airport?,BWL
What is the IATA code for Armando Schwarck Airport?,LPJ
What is the IATA code for Corumbá International Airport?,CMG
What is the IATA code for Estherville Municipal Airport?,EST
What is the IATA code for Rivne International Airport?,RWN
What is the IATA code for Assab International Airport?,ASA
What is the IATA code for Ondangwa Airport?,OND
What is the IATA code for Monroe County Airport?,BMG
What is the IATA code for Capital City Airport?,HAR
What is the IATA code for South Naknek Airport?,WSN
What is the IATA code for Antrim County Airport?,ACB
What is the IATA code for Calbayog Airport?,CYP
What is the IATA code for Golfo de Morrosquillo Airport?,TLU
What is the IATA code for Cururupu Airport?,CPU
What is the IATA code for Fort Sumner Municipal Airport?,FSU
What is the IATA code for Sullivan County Airport?,SIV
What is the IATA code for Los Cabos International Airport?,SJD
What is the IATA code for Albacete Airport?,ABC
What is the IATA code for Nambaiyufa Airport?,NBA
What is the IATA code for Yandina Airport?,XYA
What is the IATA code for Tengah Air Base?,TGA
What is the IATA code for Kiryat Shmona Airport?,KSW
What is the IATA code for Berdiansk Airport?,ERD
What is the IATA code for A.L. Mangham Jr. Regional Airport?,OCH
What is the IATA code for Akureyri Airport?,AEY
What is the IATA code for Jacquinot Bay Airport?,JAQ
What is the IATA code for Siwa Oasis North Airport?,SEW
What is the IATA code for Dharavandhoo Airport?,DRV
What is the IATA code for Neom Bay Airport?,NUM
What is the IATA code for Bonaventure Airport?,YVB
What is the IATA code for Las Cruces Airport?,SNT
What is the IATA code for Greater Binghamton Airport?,BGM
What is the IATA code for Sacramento International Airport?,SMF
What is the IATA code for Kandahar International Airport?,KDH
What is the IATA code for Sambava Airport?,SVB
What is the IATA code for Page Municipal Airport?,PGA
What is the IATA code for Roy Otten Memorial Airfield?,VRS
What is the IATA code for Okushiri Airport?,OIR
What is the IATA code for Monkey Bay Airport?,MYZ
What is the IATA code for Tabuk Regional Airport?,TUU
What is the IATA code for Yutian Wanfang Airport?,YTW
What is the IATA code for Gewayantana Airport?,LKA
What is the IATA code for NATO Air Base Geilenkirchen?,GKE
What is the IATA code for Bozeman Yellowstone International Airport?,BZN
What is the IATA code for José Leonardo Chirino Airport?,CZE
What is the IATA code for Thargomindah Airport?,XTG
What is the IATA code for Miami Municipal Airport?,MIO
What is the IATA code for Oram Airport?,RAX
What is the IATA code for Wonju Airport?,WJU
What is the IATA code for Hihifo Airport?,WLS
What is the IATA code for Murray Island Airport?,MYI
What is the IATA code for Mutare Airport?,UTA
What is the IATA code for Ashgabat International Airport?,ASB
What is the IATA code for Hengyang Nanyue Airport?,HNY
What is the IATA code for Natchez–Adams County Airport?,HEZ
What is the IATA code for Saül Airport?,XAU
What is the IATA code for Stuart Island Airpark?,SSW
What is the IATA code for Mayor General FAP Armando Revoredo Iglesias Airport?,CJA
What is the IATA code for Foshan Shadi Airport?,FUO
What is the IATA code for Gainesville Regional Airport?,GNV
What is the IATA code for Imane Airport?,IMN
What is the IATA code for Chuuk International Airport?,TKK
"What is the IATA code for Tartagal ""General Enrique Mosconi"" Airport?",TTG
What is the IATA code for Lengbati Airport?,LNC
What is the IATA code for Oki Airport?,OKI
What is the IATA code for N'djili Airport?,FIH
What is the IATA code for Girdwood Airport?,AQY
What is the IATA code for Doncaster Sheffield Airport?,DSA
What is the IATA code for Karasburg Airport?,KAS
What is the IATA code for Jinan Yaoqiang International Airport?,TNA
What is the IATA code for Levelock Airport?,KLL
What is the IATA code for Rach Gia Airport?,VKG
What is the IATA code for Qarn Alam Airport?,RNM
What is the IATA code for Chhatrapati Shivaji International Airport?,BOM
What is the IATA code for Sahabat Airport?,SXS
What is the IATA code for Karasabai Airport?,KRG
What is the IATA code for Ted Stevens Anchorage International Airport?,ANC
What is the IATA code for Baton Rouge Metropolitan Airport?,BTR
What is the IATA code for Kindersley Regional Airport?,YKY
What is the IATA code for Wuhu Xuanzhou Airport?,WHA
What is the IATA code for Narita International Airport?,NRT
"What is the IATA code for Notodden Airport, Tuven?",NTB
What is the IATA code for RAF Brize Norton?,BZZ
What is the IATA code for Nelson Airport?,NSN
What is the IATA code for Francisco Correa da Cruz Airport?,HUW
What is the IATA code for Kismayo Airport?,KMU
What is the IATA code for Sialkot International Airport?,SKT
