question,answer
What is the currency symbol of the currency Central African CFA franc from Chad?,F.CFA
What is the currency symbol of the currency Eastern Caribbean dollar from Antigua and Barbuda?,EC$
What is the currency symbol of the currency Kiribati dollar[E] from Kiribati?,$
What is the currency symbol of the currency Turkish lira from Turkey?,₺
What is the currency symbol of the currency Swiss franc from Liechtenstein?,Fr
What is the currency symbol of the currency Burundian franc from Burundi?,FBu
What is the currency symbol of the currency Australian dollar from Tuvalu?,$
What is the currency symbol of the currency Venezuelan sovereign bolívar from Venezuela?,Bs.S
What is the currency symbol of the currency Malawian kwacha from Malawi?,K
What is the currency symbol of the currency United States dollar from United States?,$
What is the currency symbol of the currency Manx pound from Isle of Man?,£
What is the currency symbol of the currency Lesotho loti from Lesotho?,L or M (pl.)
What is the currency symbol of the currency Ethiopian birr from Ethiopia?,Br
What is the currency symbol of the currency New Zealand dollar from Niue?,$
What is the currency symbol of the currency United States dollar[G] from Sint Eustatius?,$
What is the currency symbol of the currency Cambodian riel from Cambodia?,៛
What is the currency symbol of the currency Macanese pataca from Macau?,$ or ptc
What is the currency symbol of the currency Malawian kwacha from Malawi?,K
What is the currency symbol of the currency Gibraltar pound from Gibraltar?,£
What is the currency symbol of the currency Malawian kwacha from Malawi?,K
What is the currency symbol of the currency CFP franc from New Caledonia?,₣
What is the currency symbol of the currency Rwandan franc from Rwanda?,FRw
What is the currency symbol of the currency Egyptian pound from Palestine[K]?,LE
What is the currency symbol of the currency Polish złoty from Poland?,zł
What is the currency symbol of the currency Comorian franc from Comoros?,FC
What is the currency symbol of the currency Costa Rican colón from Costa Rica?,₡
What is the currency symbol of the currency Albanian lek from Albania?,L
What is the currency symbol of the currency Danish krone from Denmark?,kr
What is the currency symbol of the currency Tuvaluan dollar from Tuvalu?,$
What is the currency symbol of the currency Albanian lek from Albania?,L
What is the currency symbol of the currency West African CFA franc from Guinea-Bissau?,F.CFA
What is the currency symbol of the currency West African CFA franc from Senegal?,F.CFA
What is the currency symbol of the currency Euro from Finland?,€
What is the currency symbol of the currency Tuvaluan dollar from Tuvalu?,$
"What is the currency symbol of the currency Bahamian dollar from Bahamas, The?",$
What is the currency symbol of the currency Danish krone from Faroe Islands?,kr
What is the currency symbol of the currency Guyanese dollar from Guyana?,$
"What is the currency symbol of the currency North Korean won from Korea, North?",₩
What is the currency symbol of the currency Mauritanian ouguiya from Mauritania?,UM
What is the currency symbol of the currency Guyanese dollar from Guyana?,$
What is the currency symbol of the currency Liberian dollar from Liberia?,$
What is the currency symbol of the currency United States dollar from Timor-Leste?,$
What is the currency symbol of the currency Japanese yen from Japan?,¥
What is the currency symbol of the currency Japanese yen from Japan?,¥
What is the currency symbol of the currency Euro from Luxembourg?,€
What is the currency symbol of the currency Euro from Monaco?,€
What is the currency symbol of the currency Lebanese pound from Lebanon?,LL
What is the currency symbol of the currency South Sudanese pound from South Sudan?,SS£
What is the currency symbol of the currency Uzbekistani sum from Uzbekistan?,Sʻ
"What is the currency symbol of the currency Bahamian dollar from Bahamas, The?",$
What is the currency symbol of the currency Moldovan leu from Moldova?,Leu or Lei (pl.)
What is the currency symbol of the currency Trinidad and Tobago dollar from Trinidad and Tobago?,$
What is the currency symbol of the currency Pakistani rupee from Pakistan?,Re or Rs (pl.)
What is the currency symbol of the currency Namibian dollar from Namibia?,$
What is the currency symbol of the currency Lesotho loti from Lesotho?,L or M (pl.)
What is the currency symbol of the currency Qatari riyal from Qatar?,QR
What is the currency symbol of the currency Iranian rial from Iran?,Rl or Rls (pl.)
What is the currency symbol of the currency Djiboutian franc from Djibouti?,Fdj
What is the currency symbol of the currency United States dollar[G] from Bonaire?,$
What is the currency symbol of the currency Haitian gourde from Haiti?,G
What is the currency symbol of the currency Samoan tālā from Samoa?,$
What is the currency symbol of the currency Kyrgyz som from Kyrgyzstan?,⃀
What is the currency symbol of the currency Icelandic króna from Iceland?,kr
What is the currency symbol of the currency Djiboutian franc from Djibouti?,Fdj
What is the currency symbol of the currency Euro from Germany?,€
What is the currency symbol of the currency Eastern Caribbean dollar from Saint Kitts and Nevis?,EC$
What is the currency symbol of the currency Botswana pula from Botswana?,P
What is the currency symbol of the currency Euro from Akrotiri and Dhekelia?,€
What is the currency symbol of the currency Uruguayan peso from Uruguay?,$
What is the currency symbol of the currency Sahrawi peseta from Sahrawi Republic[L]?,Pta or Pts (pl.)
What is the currency symbol of the currency Central African CFA franc from Gabon?,F.CFA
What is the currency symbol of the currency Moroccan dirham from Sahrawi Republic[L]?,DH
What is the currency symbol of the currency West African CFA franc from Senegal?,F.CFA
What is the currency symbol of the currency United States dollar from Micronesia?,$
What is the currency symbol of the currency New Zealand dollar from Niue?,$
What is the currency symbol of the currency Renminbi from China?,¥
What is the currency symbol of the currency Swiss franc from Liechtenstein?,Fr
What is the currency symbol of the currency Central African CFA franc from Cameroon?,F.CFA
What is the currency symbol of the currency Sterling from United Kingdom?,£
What is the currency symbol of the currency Danish krone from Faroe Islands?,kr
What is the currency symbol of the currency Egyptian pound from Egypt?,LE
What is the currency symbol of the currency Haitian gourde from Haiti?,G
What is the currency symbol of the currency Jordanian dinar from Jordan?,JD
What is the currency symbol of the currency Eastern Caribbean dollar from Dominica?,EC$
What is the currency symbol of the currency Venezuelan digital bolívar from Venezuela?,Bs.D
What is the currency symbol of the currency South African rand from South Africa?,R
What is the currency symbol of the currency Kyrgyz som from Kyrgyzstan?,⃀
What is the currency symbol of the currency United States dollar[G] from Bonaire?,$
What is the currency symbol of the currency Russian ruble from Russia?,₽
What is the currency symbol of the currency Sterling from Saint Helena?,£
What is the currency symbol of the currency Russian ruble from South Ossetia?,₽
"What is the currency symbol of the currency North Korean won from Korea, North?",₩
What is the currency symbol of the currency South African rand from Lesotho?,R
What is the currency symbol of the currency Euro from Slovakia?,€
What is the currency symbol of the currency Eastern Caribbean dollar from Grenada?,EC$
What is the currency symbol of the currency Euro from Latvia?,€
What is the currency symbol of the currency Euro from Germany?,€
What is the currency symbol of the currency Mongolian tögrög from Mongolia?,₮
What is the currency symbol of the currency United States dollar from Turks and Caicos Islands?,$
What is the currency symbol of the currency Nicaraguan córdoba from Nicaragua?,C$
What is the currency symbol of the currency Chilean peso from Chile?,$
What is the currency symbol of the currency Singapore dollar from Singapore[M]?,$
What is the currency symbol of the currency Bangladeshi taka from Bangladesh?,৳
What is the currency symbol of the currency Euro from Slovenia?,€
What is the currency symbol of the currency United States dollar from Turks and Caicos Islands?,$
What is the currency symbol of the currency Dominican peso from Dominican Republic?,$
What is the currency symbol of the currency Ukrainian hryvnia from Ukraine?,₴
What is the currency symbol of the currency Costa Rican colón from Costa Rica?,₡
What is the currency symbol of the currency Cook Islands dollar from Cook Islands?,$
What is the currency symbol of the currency Swiss franc from Switzerland?,Fr
What is the currency symbol of the currency Sterling from United Kingdom?,£
What is the currency symbol of the currency Belize dollar from Belize?,$
What is the currency symbol of the currency Australian dollar from Australia?,$
What is the currency symbol of the currency Manx pound from Isle of Man?,£
What is the currency symbol of the currency Central African CFA franc from Cameroon?,F.CFA
What is the currency symbol of the currency Vietnamese đồng from Vietnam?,₫
What is the currency symbol of the currency Malawian kwacha from Malawi?,K
What is the currency symbol of the currency Saint Helena pound from Ascension Island?,£
What is the currency symbol of the currency Euro from Croatia?,€
What is the currency symbol of the currency Russian ruble from Abkhazia?,₽
What is the currency symbol of the currency Sterling from United Kingdom?,£
What is the currency symbol of the currency United States dollar from Panama?,$
What is the currency symbol of the currency Iraqi dinar from Iraq?,ID
What is the currency symbol of the currency Lao kip from Laos?,₭
What is the currency symbol of the currency Australian dollar from Nauru?,$
What is the currency symbol of the currency CFP franc from French Polynesia?,₣
What is the currency symbol of the currency Bolivian boliviano from Bolivia?,Bs
What is the currency symbol of the currency Gibraltar pound from Gibraltar?,£
What is the currency symbol of the currency Mauritanian ouguiya from Mauritania?,UM
What is the currency symbol of the currency Euro from Lithuania?,€
What is the currency symbol of the currency South African rand from Eswatini?,R
What is the currency symbol of the currency Paraguayan guaraní from Paraguay?,₲
What is the currency symbol of the currency Cambodian riel from Cambodia?,៛
What is the currency symbol of the currency Sterling from Falkland Islands?,£
What is the currency symbol of the currency Barbadian dollar from Barbados?,$
What is the currency symbol of the currency Botswana pula from Botswana?,P
What is the currency symbol of the currency Tuvaluan dollar from Tuvalu?,$
What is the currency symbol of the currency Euro from Malta?,€
What is the currency symbol of the currency Dominican peso from Dominican Republic?,$
What is the currency symbol of the currency Euro from Italy?,€
What is the currency symbol of the currency Indonesian rupiah from Indonesia?,Rp
What is the currency symbol of the currency South Sudanese pound from South Sudan?,SS£
What is the currency symbol of the currency United States dollar[G] from Sint Eustatius?,$
What is the currency symbol of the currency New Zealand dollar from New Zealand?,$
What is the currency symbol of the currency Mauritanian ouguiya from Mauritania?,UM
What is the currency symbol of the currency South African rand from Lesotho?,R
What is the currency symbol of the currency United States dollar[G] from Saba?,$
What is the currency symbol of the currency Belize dollar from Belize?,$
What is the currency symbol of the currency Macedonian denar from North Macedonia?,DEN
What is the currency symbol of the currency Kyrgyz som from Kyrgyzstan?,⃀
What is the currency symbol of the currency Costa Rican colón from Costa Rica?,₡
What is the currency symbol of the currency Angolan kwanza from Angola?,Kz
What is the currency symbol of the currency Falkland Islands pound from South Georgia and the South Sandwich Islands?,£
What is the currency symbol of the currency New Zealand dollar from Cook Islands?,$
What is the currency symbol of the currency West African CFA franc from Senegal?,F.CFA
What is the currency symbol of the currency Algerian dinar from Algeria?,DA
What is the currency symbol of the currency Samoan tālā from Samoa?,$
What is the currency symbol of the currency Indonesian rupiah from Indonesia?,Rp
What is the currency symbol of the currency Euro from Netherlands[G]?,€
What is the currency symbol of the currency São Tomé and Príncipe dobra from São Tomé and Príncipe?,Db
What is the currency symbol of the currency Romanian leu from Romania?,Leu or Lei (pl.)
"What is the currency symbol of the currency South Korean won from Korea, South?",₩
What is the currency symbol of the currency Azerbaijani manat from Azerbaijan?,₼
What is the currency symbol of the currency Pakistani rupee from Pakistan?,Re or Rs (pl.)
What is the currency symbol of the currency Eastern Caribbean dollar from Saint Vincent and the Grenadines?,EC$
What is the currency symbol of the currency Euro from Vatican City?,€
What is the currency symbol of the currency Solomon Islands dollar from Solomon Islands?,$
What is the currency symbol of the currency Swazi lilangeni from Eswatini?,L or E (pl.)
What is the currency symbol of the currency Costa Rican colón from Costa Rica?,₡
What is the currency symbol of the currency Gibraltar pound from Gibraltar?,£
What is the currency symbol of the currency Moldovan leu from Moldova?,Leu or Lei (pl.)
What is the currency symbol of the currency Lebanese pound from Lebanon?,LL
What is the currency symbol of the currency Kyrgyz som from Kyrgyzstan?,⃀
What is the currency symbol of the currency Sterling from South Georgia and the South Sandwich Islands?,£
What is the currency symbol of the currency Russian ruble from Abkhazia?,₽
What is the currency symbol of the currency Comorian franc from Comoros?,FC
What is the currency symbol of the currency Honduran lempira from Honduras?,L
What is the currency symbol of the currency Lesotho loti from Lesotho?,L or M (pl.)
What is the currency symbol of the currency Tajikistani somoni from Tajikistan?,SM
What is the currency symbol of the currency Kiribati dollar[E] from Kiribati?,$
What is the currency symbol of the currency Moroccan dirham from Sahrawi Republic[L]?,DH
What is the currency symbol of the currency United States dollar from British Virgin Islands?,$
What is the currency symbol of the currency Brazilian real from Brazil?,R$
What is the currency symbol of the currency Euro from Italy?,€
What is the currency symbol of the currency West African CFA franc from Guinea-Bissau?,F.CFA
What is the currency symbol of the currency Malaysian ringgit from Malaysia?,RM
What is the currency symbol of the currency Euro from Vatican City?,€
What is the currency symbol of the currency Maldivian rufiyaa from Maldives?,Rf
What is the currency symbol of the currency Guernsey pound from Bailiwick of Guernsey?,£
What is the currency symbol of the currency Argentine peso from Argentina?,$
What is the currency symbol of the currency Euro from Belgium?,€
What is the currency symbol of the currency Euro from Italy?,€
What is the currency symbol of the currency Kazakhstani tenge from Kazakhstan?,₸
What is the currency symbol of the currency Costa Rican colón from Costa Rica?,₡
What is the currency symbol of the currency Saint Helena pound from Ascension Island?,£
What is the currency symbol of the currency Lebanese pound from Lebanon?,LL
What is the currency symbol of the currency Turkish lira from Turkey?,₺
What is the currency symbol of the currency Euro from Portugal?,€
What is the currency symbol of the currency West African CFA franc from Mali?,F.CFA
"What is the currency symbol of the currency North Korean won from Korea, North?",₩
What is the currency symbol of the currency Mauritanian ouguiya from Mauritania?,UM
What is the currency symbol of the currency United States dollar from British Virgin Islands?,$
What is the currency symbol of the currency Bosnia and Herzegovina convertible mark from Bosnia and Herzegovina?,KM
What is the currency symbol of the currency Pakistani rupee from Pakistan?,Re or Rs (pl.)
What is the currency symbol of the currency Honduran lempira from Honduras?,L
What is the currency symbol of the currency Ghanaian cedi from Ghana?,₵
What is the currency symbol of the currency Sterling from Falkland Islands?,£
What is the currency symbol of the currency West African CFA franc from Senegal?,F.CFA
What is the currency symbol of the currency Euro from Akrotiri and Dhekelia?,€
What is the currency symbol of the currency Chilean peso from Chile?,$
What is the currency symbol of the currency Seychellois rupee from Seychelles?,Re or Rs (pl.)
What is the currency symbol of the currency New Zealand dollar from New Zealand?,$
What is the currency symbol of the currency Comorian franc from Comoros?,FC
What is the currency symbol of the currency Eastern Caribbean dollar from Saint Kitts and Nevis?,EC$
What is the currency symbol of the currency Saint Helena pound from Saint Helena?,£
What is the currency symbol of the currency Barbadian dollar from Barbados?,$
What is the currency symbol of the currency Icelandic króna from Iceland?,kr
What is the currency symbol of the currency Abkhazian apsar[E] from Abkhazia?,аҧ
What is the currency symbol of the currency Mexican peso from Mexico?,$
What is the currency symbol of the currency Botswana pula from Botswana?,P
What is the currency symbol of the currency United States dollar from Turks and Caicos Islands?,$
What is the currency symbol of the currency Euro from Austria?,€
"What is the currency symbol of the currency Congolese franc from Congo, Democratic Republic of the?",FC
What is the currency symbol of the currency Euro from Lithuania?,€
What is the currency symbol of the currency Mexican peso from Mexico?,$
What is the currency symbol of the currency Eastern Caribbean dollar from Saint Vincent and the Grenadines?,EC$
What is the currency symbol of the currency Sterling from Bailiwick of Guernsey?,£
What is the currency symbol of the currency Sahrawi peseta from Sahrawi Republic[L]?,Pta or Pts (pl.)
What is the currency symbol of the currency Guatemalan quetzal from Guatemala?,Q
What is the currency symbol of the currency Central African CFA franc from Chad?,F.CFA
What is the currency symbol of the currency Botswana pula from Botswana?,P
What is the currency symbol of the currency Jamaican dollar from Jamaica?,$
What is the currency symbol of the currency Syrian pound from Syria?,LS
What is the currency symbol of the currency Saint Helena pound from Saint Helena?,£
What is the currency symbol of the currency Omani rial from Oman?,RO
What is the currency symbol of the currency Somali shilling from Somalia?,Sh or Shs (pl.)
What is the currency symbol of the currency Falkland Islands pound from Falkland Islands?,£
What is the currency symbol of the currency Euro from Greece?,€
What is the currency symbol of the currency Eastern Caribbean dollar from Antigua and Barbuda?,EC$
What is the currency symbol of the currency Zimbabwe gold from Zimbabwe?,ZiG
What is the currency symbol of the currency Sterling from Isle of Man?,£
What is the currency symbol of the currency Central African CFA franc from Chad?,F.CFA
What is the currency symbol of the currency Nigerian naira from Nigeria?,₦
What is the currency symbol of the currency Brunei dollar from Brunei[H]?,$
What is the currency symbol of the currency Moroccan dirham from Sahrawi Republic[L]?,DH
What is the currency symbol of the currency Sterling from Bailiwick of Guernsey?,£
What is the currency symbol of the currency Djiboutian franc from Djibouti?,Fdj
What is the currency symbol of the currency Lesotho loti from Lesotho?,L or M (pl.)
What is the currency symbol of the currency Haitian gourde from Haiti?,G
What is the currency symbol of the currency Sahrawi peseta from Sahrawi Republic[L]?,Pta or Pts (pl.)
What is the currency symbol of the currency United States dollar from Turks and Caicos Islands?,$
What is the currency symbol of the currency Mauritanian ouguiya from Mauritania?,UM
"What is the currency symbol of the currency South Korean won from Korea, South?",₩
What is the currency symbol of the currency United States dollar[G] from Saba?,$
What is the currency symbol of the currency Kyrgyz som from Kyrgyzstan?,⃀
What is the currency symbol of the currency Israeli new shekel from Palestine[K]?,₪
What is the currency symbol of the currency Turkish lira from Turkey?,₺
What is the currency symbol of the currency Angolan kwanza from Angola?,Kz
What is the currency symbol of the currency Nicaraguan córdoba from Nicaragua?,C$
What is the currency symbol of the currency Australian dollar from Kiribati?,$
What is the currency symbol of the currency Namibian dollar from Namibia?,$
What is the currency symbol of the currency Lebanese pound from Lebanon?,LL
What is the currency symbol of the currency Czech koruna from Czech Republic?,Kč
What is the currency symbol of the currency Ukrainian hryvnia from Ukraine?,₴
What is the currency symbol of the currency New Zealand dollar from Pitcairn Islands?,$
What is the currency symbol of the currency Barbadian dollar from Barbados?,$
What is the currency symbol of the currency Euro from Slovenia?,€
What is the currency symbol of the currency Singapore dollar from Brunei[H]?,$
What is the currency symbol of the currency Guernsey pound from Bailiwick of Guernsey?,£
What is the currency symbol of the currency Singapore dollar from Brunei[H]?,$
What is the currency symbol of the currency Bulgarian lev from Bulgaria?,lv.
What is the currency symbol of the currency Euro from Malta?,€
What is the currency symbol of the currency Bhutanese ngultrum[F] from Bhutan?,Nu
What is the currency symbol of the currency Sierra Leonean leone from Sierra Leone?,Le
What is the currency symbol of the currency Australian dollar from Kiribati?,$
What is the currency symbol of the currency Swazi lilangeni from Eswatini?,L or E (pl.)
What is the currency symbol of the currency Sterling from Gibraltar?,£
What is the currency symbol of the currency Canadian dollar from Canada?,$
What is the currency symbol of the currency Swazi lilangeni from Eswatini?,L or E (pl.)
What is the currency symbol of the currency Danish krone from Denmark?,kr
What is the currency symbol of the currency Kazakhstani tenge from Kazakhstan?,₸
What is the currency symbol of the currency Sterling from Saint Helena?,£
What is the currency symbol of the currency Euro from Netherlands[G]?,€
What is the currency symbol of the currency Niue dollar[E] from Niue?,$
What is the currency symbol of the currency Nigerian naira from Nigeria?,₦
What is the currency symbol of the currency Falkland Islands pound from Falkland Islands?,£
What is the currency symbol of the currency Mongolian tögrög from Mongolia?,₮
What is the currency symbol of the currency Solomon Islands dollar from Solomon Islands?,$
What is the currency symbol of the currency Botswana pula from Botswana?,P
What is the currency symbol of the currency Jamaican dollar from Jamaica?,$
"What is the currency symbol of the currency North Korean won from Korea, North?",₩
What is the currency symbol of the currency Samoan tālā from Samoa?,$
What is the currency symbol of the currency Botswana pula from Botswana?,P
What is the currency symbol of the currency Russian ruble from Russia?,₽
What is the currency symbol of the currency Turkish lira from Turkey?,₺
What is the currency symbol of the currency Barbadian dollar from Barbados?,$
What is the currency symbol of the currency Tajikistani somoni from Tajikistan?,SM
What is the currency symbol of the currency Somali shilling from Somalia?,Sh or Shs (pl.)
What is the currency symbol of the currency Eritrean nakfa from Eritrea?,Nkf
What is the currency symbol of the currency United States dollar[G] from Saba?,$
What is the currency symbol of the currency Euro from Akrotiri and Dhekelia?,€
What is the currency symbol of the currency Uruguayan peso from Uruguay?,$
What is the currency symbol of the currency Bolivian boliviano from Bolivia?,Bs
What is the currency symbol of the currency Central African CFA franc from Central African Republic?,F.CFA
What is the currency symbol of the currency Euro from Kosovo?,€
What is the currency symbol of the currency Ukrainian hryvnia from Ukraine?,₴
What is the currency symbol of the currency Nigerian naira from Nigeria?,₦
What is the currency symbol of the currency Turkish lira from Turkey?,₺
What is the currency symbol of the currency Burundian franc from Burundi?,FBu
What is the currency symbol of the currency Saint Helena pound from Saint Helena?,£
What is the currency symbol of the currency São Tomé and Príncipe dobra from São Tomé and Príncipe?,Db
What is the currency symbol of the currency Somali shilling from Somalia?,Sh or Shs (pl.)
What is the currency symbol of the currency Paraguayan guaraní from Paraguay?,₲
What is the currency symbol of the currency West African CFA franc from Guinea-Bissau?,F.CFA
What is the currency symbol of the currency Liberian dollar from Liberia?,$
"What is the currency symbol of the currency North Korean won from Korea, North?",₩
What is the currency symbol of the currency Omani rial from Oman?,RO
What is the currency symbol of the currency Djiboutian franc from Djibouti?,Fdj
What is the currency symbol of the currency Malaysian ringgit from Malaysia?,RM
What is the currency symbol of the currency Eastern Caribbean dollar from Grenada?,EC$
What is the currency symbol of the currency Israeli new shekel from Israel?,₪
What is the currency symbol of the currency Euro from Italy?,€
What is the currency symbol of the currency Burundian franc from Burundi?,FBu
What is the currency symbol of the currency Euro from Finland?,€
What is the currency symbol of the currency Eastern Caribbean dollar from Saint Kitts and Nevis?,EC$
What is the currency symbol of the currency Malagasy ariary from Madagascar?,Ar
What is the currency symbol of the currency United States dollar[G] from Saba?,$
What is the currency symbol of the currency Guatemalan quetzal from Guatemala?,Q
What is the currency symbol of the currency Euro from Luxembourg?,€
What is the currency symbol of the currency Argentine peso from Argentina?,$
What is the currency symbol of the currency Czech koruna from Czech Republic?,Kč
What is the currency symbol of the currency Papua New Guinean kina from Papua New Guinea?,K
What is the currency symbol of the currency Polish złoty from Poland?,zł
What is the currency symbol of the currency United States dollar from Ecuador?,$
What is the currency symbol of the currency Ukrainian hryvnia from Ukraine?,₴
What is the currency symbol of the currency Central African CFA franc from Equatorial Guinea?,F.CFA
What is the currency symbol of the currency Burundian franc from Burundi?,FBu
What is the currency symbol of the currency Indian rupee from India?,₹
What is the currency symbol of the currency Turkish lira from Turkey?,₺
What is the currency symbol of the currency Namibian dollar from Namibia?,$
What is the currency symbol of the currency Serbian dinar from Serbia?,DIN
What is the currency symbol of the currency Caribbean guilder from Curaçao?,Cg
What is the currency symbol of the currency Brunei dollar from Singapore[M]?,$
What is the currency symbol of the currency Somali shilling from Somalia?,Sh or Shs (pl.)
What is the currency symbol of the currency Guyanese dollar from Guyana?,$
What is the currency symbol of the currency Djiboutian franc from Djibouti?,Fdj
What is the currency symbol of the currency Sterling from South Georgia and the South Sandwich Islands?,£
What is the currency symbol of the currency Saint Helena pound from Ascension Island?,£
What is the currency symbol of the currency Kenyan shilling from Kenya?,Sh or Shs (pl.)
What is the currency symbol of the currency Falkland Islands pound from Falkland Islands?,£
What is the currency symbol of the currency Russian ruble from Abkhazia?,₽
What is the currency symbol of the currency Singapore dollar from Singapore[M]?,$
What is the currency symbol of the currency Somaliland shilling from Somaliland?,Sh or Shs (pl.)
What is the currency symbol of the currency Ukrainian hryvnia from Ukraine?,₴
What is the currency symbol of the currency Liberian dollar from Liberia?,$
What is the currency symbol of the currency Namibian dollar from Namibia?,$
What is the currency symbol of the currency Central African CFA franc from Cameroon?,F.CFA
What is the currency symbol of the currency Venezuelan sovereign bolívar from Venezuela?,Bs.S
What is the currency symbol of the currency Algerian dinar from Algeria?,DA
What is the currency symbol of the currency Nicaraguan córdoba from Nicaragua?,C$
What is the currency symbol of the currency Qatari riyal from Qatar?,QR
What is the currency symbol of the currency Lesotho loti from Lesotho?,L or M (pl.)
What is the currency symbol of the currency Jordanian dinar from Palestine[K]?,JD
What is the currency symbol of the currency Botswana pula from Botswana?,P
What is the currency symbol of the currency Dominican peso from Dominican Republic?,$
What is the currency symbol of the currency Russian ruble from South Ossetia?,₽
What is the currency symbol of the currency Faroese króna from Faroe Islands?,kr
What is the currency symbol of the currency Malaysian ringgit from Malaysia?,RM
What is the currency symbol of the currency Euro from Vatican City?,€
What is the currency symbol of the currency New Zealand dollar from Niue?,$
What is the currency symbol of the currency Nepalese rupee from Nepal?,रु
What is the currency symbol of the currency Ethiopian birr from Ethiopia?,Br
What is the currency symbol of the currency Iranian rial from Iran?,Rl or Rls (pl.)
What is the currency symbol of the currency Russian ruble from Russia?,₽
What is the currency symbol of the currency Euro from Finland?,€
What is the currency symbol of the currency Singapore dollar from Singapore[M]?,$
What is the currency symbol of the currency Macedonian denar from North Macedonia?,DEN
What is the currency symbol of the currency Bolivian boliviano from Bolivia?,Bs
What is the currency symbol of the currency Paraguayan guaraní from Paraguay?,₲
What is the currency symbol of the currency New Zealand dollar from Pitcairn Islands?,$
What is the currency symbol of the currency Pitcairn Islands dollar[E] from Pitcairn Islands?,$
What is the currency symbol of the currency Botswana pula from Botswana?,P
What is the currency symbol of the currency Eritrean nakfa from Eritrea?,Nkf
What is the currency symbol of the currency Malawian kwacha from Malawi?,K
What is the currency symbol of the currency Egyptian pound from Palestine[K]?,LE
What is the currency symbol of the currency Belize dollar from Belize?,$
What is the currency symbol of the currency Danish krone from Greenland?,kr
What is the currency symbol of the currency Egyptian pound from Palestine[K]?,LE
What is the currency symbol of the currency Euro from France?,€
What is the currency symbol of the currency United States dollar from El Salvador?,$
What is the currency symbol of the currency Malawian kwacha from Malawi?,K
What is the currency symbol of the currency Kazakhstani tenge from Kazakhstan?,₸
What is the currency symbol of the currency United States dollar from Panama?,$
What is the currency symbol of the currency Serbian dinar from Serbia?,DIN
What is the currency symbol of the currency Rwandan franc from Rwanda?,FRw
What is the currency symbol of the currency CFP franc from New Caledonia?,₣
What is the currency symbol of the currency Sri Lankan rupee from Sri Lanka?,Re or Rs (pl.)
What is the currency symbol of the currency Comorian franc from Comoros?,FC
What is the currency symbol of the currency Omani rial from Oman?,RO
What is the currency symbol of the currency Armenian dram from Armenia?,֏
What is the currency symbol of the currency CFP franc from New Caledonia?,₣
What is the currency symbol of the currency West African CFA franc from Benin?,F.CFA
What is the currency symbol of the currency Euro from Ireland?,€
What is the currency symbol of the currency Turkish lira from Turkey?,₺
What is the currency symbol of the currency Indian rupee from Bhutan?,₹
What is the currency symbol of the currency Israeli new shekel from Israel?,₪
What is the currency symbol of the currency Ghanaian cedi from Ghana?,₵
What is the currency symbol of the currency Saint Helena pound from Ascension Island?,£
What is the currency symbol of the currency Afghan afghani from Afghanistan?,؋‎
What is the currency symbol of the currency Bosnia and Herzegovina convertible mark from Bosnia and Herzegovina?,KM
What is the currency symbol of the currency New Zealand dollar from Cook Islands?,$
What is the currency symbol of the currency Zimbabwe gold from Zimbabwe?,ZiG
What is the currency symbol of the currency Argentine peso from Argentina?,$
What is the currency symbol of the currency Uzbekistani sum from Uzbekistan?,Sʻ
What is the currency symbol of the currency Kenyan shilling from Kenya?,Sh or Shs (pl.)
What is the currency symbol of the currency Vietnamese đồng from Vietnam?,₫
"What is the currency symbol of the currency Bahamian dollar from Bahamas, The?",$
What is the currency symbol of the currency Australian dollar from Nauru?,$
What is the currency symbol of the currency Caribbean guilder from Sint Maarten?,Cg
What is the currency symbol of the currency Cambodian riel from Cambodia?,៛
What is the currency symbol of the currency Euro from Portugal?,€
What is the currency symbol of the currency West African CFA franc from Togo?,F.CFA
What is the currency symbol of the currency Argentine peso from Argentina?,$
What is the currency symbol of the currency Algerian dinar from Algeria?,DA
What is the currency symbol of the currency Malagasy ariary from Madagascar?,Ar
What is the currency symbol of the currency Sterling from Bailiwick of Guernsey?,£
What is the currency symbol of the currency Icelandic króna from Iceland?,kr
What is the currency symbol of the currency Lao kip from Laos?,₭
What is the currency symbol of the currency Haitian gourde from Haiti?,G
What is the currency symbol of the currency Kazakhstani tenge from Kazakhstan?,₸
What is the currency symbol of the currency Liberian dollar from Liberia?,$
What is the currency symbol of the currency Eastern Caribbean dollar from Saint Vincent and the Grenadines?,EC$
What is the currency symbol of the currency Sahrawi peseta from Sahrawi Republic[L]?,Pta or Pts (pl.)
What is the currency symbol of the currency Macanese pataca from Macau?,$ or ptc
What is the currency symbol of the currency Caribbean guilder from Sint Maarten?,Cg
What is the currency symbol of the currency Somaliland shilling from Somaliland?,Sh or Shs (pl.)
What is the currency symbol of the currency Lao kip from Laos?,₭
What is the currency symbol of the currency Central African CFA franc from Equatorial Guinea?,F.CFA
What is the currency symbol of the currency Guinean franc from Guinea?,Fr
What is the currency symbol of the currency São Tomé and Príncipe dobra from São Tomé and Príncipe?,Db
What is the currency symbol of the currency Albanian lek from Albania?,L
What is the currency symbol of the currency Haitian gourde from Haiti?,G
What is the currency symbol of the currency Euro from Austria?,€
What is the currency symbol of the currency Somali shilling from Somalia?,Sh or Shs (pl.)
What is the currency symbol of the currency Argentine peso from Argentina?,$
What is the currency symbol of the currency Qatari riyal from Qatar?,QR
What is the currency symbol of the currency Bulgarian lev from Bulgaria?,lv.
What is the currency symbol of the currency New Zealand dollar from Niue?,$
